question_id,title,topic_primary,url_slug,source_url,base_unweighted_n,base_weighted_n,moe_question_level,is_multiselect,options_count,context,filter_condition,module_base_unweighted_n,module_base_weighted_n
2025-119_q71,What do you believe the United State has an obligation to do in response to an ongoing genocide?,Verasight APSA Omnibus Survey #2025-119,what-do-you-believe-the-united-state-has-an-obligation-to-do-in-response-to-an-ongoing-genocide,https://reports.verasight.io/reports/apsa-2025#what-do-you-believe-the-united-state-has-an-obligation-to-do-in-response-to-an-ongoing-genocide,1000,999.9999999999885,+/- 3.3%,false,5,,,3000,3000.0000000000177
2025-119_q72,"Statement 2: Because of my views about the cultural values and traditions in the U.S., I am more likely to support cooperative U.S actions abroad, such as aid, partnership, or diplomacy.",Verasight APSA Omnibus Survey #2025-119,statement-2-because-of-my-views-about-the-cultural-values-and-traditions-in-the-u-s-i-am-more-likely-to-support-cooperative-u-s-actions-abroad-such-as-aid-partnership-or-diplomacy,https://reports.verasight.io/reports/apsa-2025#statement-2-because-of-my-views-about-the-cultural-values-and-traditions-in-the-u-s-i-am-more-likely-to-support-cooperative-u-s-actions-abroad-such-as-aid-partnership-or-diplomacy,1000,999.9999999999886,+/- 3.3%,false,5,"Which of the following statements is closest to your view? (Choose Statement 1 or Statement 2) Statement 1: Because of my views about the cultural values and traditions in the U.S., I am more likely to support tougher U.S actions abroad, such as sanctions or military pressure.",,3000,3000.0000000000177
2025-119_q73,"To what extent do you agree or disagree with the following statement?: ""The government should limit foreign buyers from purchasing residential real estate.""",Verasight APSA Omnibus Survey #2025-119,to-what-extent-do-you-agree-or-disagree-with-the-following-statement-the-government-should-limit-foreign-buyers-from-purchasing-residential-real-estate,https://reports.verasight.io/reports/apsa-2025#to-what-extent-do-you-agree-or-disagree-with-the-following-statement-the-government-should-limit-foreign-buyers-from-purchasing-residential-real-estate,1000,999.9999999999886,+/- 3.3%,false,7,,,3000,3000.0000000000177
2025-119_q74,How concerned are you about home values dropping in your area?,Verasight APSA Omnibus Survey #2025-119,how-concerned-are-you-about-home-values-dropping-in-your-area,https://reports.verasight.io/reports/apsa-2025#how-concerned-are-you-about-home-values-dropping-in-your-area,1000,999.9999999999886,+/- 3.3%,false,5,"Economic uncertainty, rising interest rates, and changing market conditions have contributed to declining home values in communities across the country. Some neighborhoods have already seen significant drops in home values, with reports indicating that more areas may be affected. Experts say that home values may drop to their lowest levels in decades.",,3000,3000.0000000000177
2025-119_q75,Which of the following best describes your current housing situation and history?,Verasight APSA Omnibus Survey #2025-119,which-of-the-following-best-describes-your-current-housing-situation-and-history,https://verasight-apsa-2024.tiiny.co,1000,999.9999999999885,+/- 3.3%,false,5,,,3000,3000.0000000000177
2025-119_q76,Do you oppose or support Israel's continuing military action in Gaza?,Verasight APSA Omnibus Survey #2025-119,support-for-israel-continuing-military-action-in-gaza,https://reports.verasight.io/reports/apsa-2025#do-you-oppose-or-support-israel-s-continuing-military-action-in-gaza,338,350.8312579767432,+/- 5.7%,false,5,,,3000,3000.0000000000177
2025-119_q77,Do you oppose or support Israel's continuing military action in Gaza?,Verasight APSA Omnibus Survey #2025-119,israeli-citizen-opposition-context-on-gaza-action,https://reports.verasight.io/reports/apsa-2025#do-you-oppose-or-support-israel-s-continuing-military-action-in-gaza,323,314.60288952130907,+/- 5.8%,false,5,A growing number of Israeli citizens have expressed opposition to the war in Gaza.,,3000,3000.0000000000177
2025-119_q78,Do you oppose or support Israel's continuing military action in Gaza?,Verasight APSA Omnibus Survey #2025-119,jewish-american-group-opposition-context-on-gaza-action,https://reports.verasight.io/reports/apsa-2025#do-you-oppose-or-support-israel-s-continuing-military-action-in-gaza,339,334.5658525019363,+/- 5.7%,false,5,A growing number of Jewish American groups have expressed opposition to the war in Gaza.,,3000,3000.0000000000177
2025-119_q8,"Do you approve or disapprove of voting in the opposite party's primary (e.g., a Democrat voting in the Republican primary) to ensure that the opposing party nominates a moderate candidate?",Verasight APSA Omnibus Survey #2025-119,do-you-approve-or-disapprove-of-voting-in-the-opposite-party-s-primary-e-g-a-democrat-voting-in-the-republican-primary-to-ensure-that-the-opposing-party-nominates-a-moderate,https://reports.verasight.io/reports/apsa-2025#do-you-approve-or-disapprove-of-voting-in-the-opposite-party-s-primary-e-g-a-democrat-voting-in-the-republican-primary-to-ensure-that-the-opposing-party-nominates-a-moderate-candidate,1000,1000.0000000000069,+/- 3.3%,false,5,,,3000,3000.0000000000177
2025-119_q9,a Democrat voting in the Republican primary) to ensure that the opposing party nominates an extremist candidate who is less likely to win the general election?,Verasight APSA Omnibus Survey #2025-119,a-democrat-voting-in-the-republican-primary-to-ensure-that-the-opposing-party-nominates-an-extremist-candidate-who-is-less-likely-to-win-the-general-election,https://reports.verasight.io/reports/apsa-2025#a-democrat-voting-in-the-republican-primary-to-ensure-that-the-opposing-party-nominates-an-extremist-candidate-who-is-less-likely-to-win-the-general-election,1000,1000.0000000000069,+/- 3.3%,false,5,Do you approve or disapprove of voting in the opposite party's primary (e.g.,,3000,3000.0000000000177
